cik_str,Tickers,title,Sector,Sector_Check
933267,IRS,IRSA INVESTMENTS & REPRESENTATIONS INC,Real Estate,True
933267,IRS-WT,IRSA INVESTMENTS & REPRESENTATIONS INC,,True
1466085,IRT,"INDEPENDENCE REALTY TRUST, INC.",Real Estate,True
1388658,IRTC,"iRhythm Technologies, Inc.",Healthcare,True
1446847,IRWD,IRONWOOD PHARMACEUTICALS INC,Healthcare,True
842517,ISBA,ISABELLA BANK Corp,Financial Services,True
1355790,ISCO,International Stem Cell CORP,Healthcare,True
1534880,ISD,"PGIM High Yield Bond Fund, Inc.",Financial Services,True
843006,ISDR,ISSUER DIRECT CORP,,True
727634,ISGN,iSign Solutions Inc.,,True
1332174,ISMCF,iShares S&P GSCI Commodity-Indexed Trust,,True
1558569,ISPC,iSpecimen Inc.,Healthcare,True
1820566,ISPO,Inspirato Inc,Consumer Cyclical,True
1820566,ISPOW,Inspirato Inc,Consumer Cyclical,True
1948455,ISPR,Ispire Technology Inc.,Consumer Defensive,True
1035267,ISRG,INTUITIVE SURGICAL INC,Healthcare,True
1915328,ISRL,Israel Acquisitions Corp,Financial Services,True
1915328,ISRLU,Israel Acquisitions Corp,Financial Services,True
1915328,ISRLW,Israel Acquisitions Corp,,True
836690,ISSC,INNOVATIVE SOLUTIONS & SUPPORT INC,Industrials,True
1602658,ISTR,Investar Holding Corp,Financial Services,True
1634447,ISUNQ,"ISUN, INC.",Technology,True
749251,IT,GARTNER INC,Technology,True
1567514,ITCI,"Intra-Cellular Therapies, Inc.",,True
1114483,ITGR,Integer Holdings Corp,Healthcare,True
1643154,ITHUF,"iANTHUS CAPITAL HOLDINGS, INC.",Healthcare,True
720858,ITIC,INVESTORS TITLE CO,Financial Services,True
1285170,ITMSF,INTERMAP TECHNOLOGIES CORP,Technology,True
1852536,ITOR,"Intorio, Corp.",Consumer Defensive,True
1808865,ITOS,"iTeos Therapeutics, Inc.",Healthcare,True
1290658,ITOX,"IIOT-OXYS, Inc.",Technology,True
1358190,ITP,"IT TECH PACKAGING, INC.",Basic Materials,True
1861448,ITRE,"IntriEnergy, Inc.",Utilities,True
1722387,ITRG,Integra Resources Corp.,Basic Materials,True
780571,ITRI,"ITRON, INC.",Technology,True
1659323,ITRM,Iterum Therapeutics plc,Healthcare,True
1337117,ITRN,Ituran Location & Control Ltd.,Technology,True
216228,ITT,ITT INC.,Industrials,True
1132597,ITUB,Itau Unibanco Holding S.A.,Financial Services,True
49826,ITW,ILLINOIS TOOL WORKS INC,Industrials,True
1677912,ITXXF,Itaconix Plc,Basic Materials,True
1756594,IVA,Inventiva S.A.,Healthcare,True
1001902,IVAC,INTEVAC INC,,True
1852889,IVCA,Investcorp AI Acquisition Corp.,Financial Services,True
1852889,IVCAU,Investcorp AI Acquisition Corp.,Financial Services,True
1852889,IVCAW,Investcorp AI Acquisition Corp.,Financial Services,True
1857410,IVCB,Investcorp Europe Acquisition Corp I,Financial Services,True
1857410,IVCBU,Investcorp Europe Acquisition Corp I,Financial Services,True
1857410,IVCBW,Investcorp Europe Acquisition Corp I,,True
1845123,IVCP,"AleAnna, Inc.",,True
1845123,IVCPU,"AleAnna, Inc.",,True
1845123,IVCPW,"AleAnna, Inc.",,True
1397183,IVDA,"Iveda Solutions, Inc.",Industrials,True
1397183,IVDAW,"Iveda Solutions, Inc.",Industrials,True
1190370,IVDN,INNOVATIVE DESIGNS INC,Consumer Cyclical,True
1756594,IVEVF,Inventiva S.A.,Healthcare,True
312257,IVFH,INNOVATIVE FOOD HOLDINGS INC,Consumer Defensive,True
1009919,IVHI,"Invech Holdings, Inc.",,True
1939365,IVP,"INSPIRE VETERINARY PARTNERS, INC.",Consumer Cyclical,True
1437071,IVR,Invesco Mortgage Capital Inc.,Real Estate,True
1437071,IVR-PB,Invesco Mortgage Capital Inc.,,True
1437071,IVR-PC,Invesco Mortgage Capital Inc.,Real Estate,True
1307748,IVT,InvenTrust Properties Corp.,Real Estate,True
1832038,IVVD,"Invivyd, Inc.",Healthcare,True
914208,IVZ,Invesco Ltd.,Financial Services,True
1498372,IWAL,iWallet Corp,Industrials,True
1114446,IWDL,UBS AG,,True
1114446,IWFL,UBS AG,,True
1114446,IWML,UBS AG,,True
1279715,IWSH,"Wright Investors Service Holdings, Inc.",Financial Services,True
941685,IWSY,IMAGEWARE SYSTEMS INC,Technology,True
1070304,IX,ORIX CORP,Financial Services,True
1852019,IXAQF,IX Acquisition Corp.,Financial Services,True
1873875,IXHL,Incannex Healthcare Inc.,Healthcare,True
1852019,IXQUF,IX Acquisition Corp.,Financial Services,True
1852019,IXQWF,IX Acquisition Corp.,Financial Services,True
1495231,IZEA,"IZEA Worldwide, Inc.",Communication Services,True
1854572,IZM,ICZOOM Group Inc.,Technology,True
2010788,IZTC,Invizyne Technologies Inc,,True
52988,J,JACOBS SOLUTIONS INC.,Industrials,True
807882,JACK,JACK IN THE BOX INC,Consumer Cyclical,True
2039058,JACS,Jackson Acquisition Co II,Financial Services,True
2039058,JACS-UN,Jackson Acquisition Co II,Financial Services,True
2009460,JAG,Job Aire Group Inc.,,True
1951051,JAGL,JAAG Enterprises Ltd.,Consumer Cyclical,True
1585608,JAGX,"Jaguar Health, Inc.",Healthcare,True
1009829,JAKK,JAKKS PACIFIC INC,Consumer Cyclical,True
1721947,JAMF,Jamf Holding Corp.,Technology,True
1133062,JANL,JANEL CORP,Industrials,True
1817713,JANX,"Janux Therapeutics, Inc.",Healthcare,True
1232524,JAZZ,Jazz Pharmaceuticals plc,Healthcare,True
1475011,JBARF,Julius Baer Group Ltd.,Financial Services,True
1475011,JBAXY,Julius Baer Group Ltd.,Financial Services,True
1964314,JBDI,JBDI Holdings Ltd,Consumer Cyclical,True
1689796,JBGS,JBG SMITH Properties,Real Estate,True
728535,JBHT,HUNT J B TRANSPORT SERVICES INC,Industrials,True
1839839,JBI,"Janus International Group, Inc.",Industrials,True
1284143,JBK,LEHMAN ABS CORP GOLDMAN SACHS CAP 1 SEC BACKED SER 2004-6,,True
898293,JBL,JABIL INC,Technology,True
1158463,JBLU,JETBLUE AIRWAYS CORP,Industrials,True
1450123,JBSAY,JBS S.A.,Consumer Defensive,True
880117,JBSS,SANFILIPPO JOHN B & SON INC,Consumer Defensive,True
1433660,JBT,John Bean Technologies CORP,,True
1385763,JCE,Nuveen Core Equity Alpha Fund,Financial Services,True
833444,JCI,Johnson Controls International plc,Industrials,True
1905511,JCSE,JE Cleantech Holdings Ltd,Industrials,True
885307,JCTC,JEWETT CAMERON TRADING CO LTD,Basic Materials,True
1289688,JCYCF,Jardine Cycle & Carriage Ltd.,Industrials,True
1289688,JCYGY,Jardine Cycle & Carriage Ltd.,Industrials,True
1549802,JD,"JD.com, Inc.",Consumer Cyclical,True
1549802,JDCMF,"JD.com, Inc.",Consumer Cyclical,True
1976908,JDZG,JIADE Ltd,Technology,True
96223,JEF,Jefferies Financial Group Inc.,Financial Services,True
1674335,JELD,"JELD-WEN Holding, Inc.",Industrials,True
866095,JEQ,"ABRDN JAPAN EQUITY FUND, INC.",Financial Services,True
1846084,JETBF,Global Crossing Airlines Group Inc.,,True
927971,JETD,BANK OF MONTREAL /CAN/,,True
1846084,JETMF,Global Crossing Airlines Group Inc.,Industrials,True
1908054,JETR,Star Jets International Inc.,Industrials,True
927971,JETU,BANK OF MONTREAL /CAN/,,True
1884072,JEWL,Adamas One Corp.,Consumer Cyclical,True
2024306,JFB,JFB Construction Holdings,Real Estate,True
1885408,JFBR,Jeffs' Brands Ltd,Consumer Cyclical,True
1885408,JFBRW,Jeffs' Brands Ltd,Consumer Cyclical,True
1517389,JFIL,"Jubilant Flame International, Ltd",Industrials,True
1743102,JFIN,Jiayin Group Inc.,Communication Services,True
1276533,JFR,NUVEEN FLOATING RATE INCOME FUND,Financial Services,True
1857910,JFTH,"Japan Food Tech Holdings, Inc.",Industrials,True
1619544,JFU,9F Inc.,Technology,True
1737339,JG,Aurora Mobile Ltd,Technology,True
1615905,JGH,Nuveen Global High Income Fund,Financial Services,True
1686000,JGLDF,Japan Gold Corp.,Basic Materials,True
1567172,JGSHF,"JG Summit Holdings, Inc./ADR",Industrials,True
1567172,JGSMY,"JG Summit Holdings, Inc./ADR",Industrials,True
1274173,JHG,JANUS HENDERSON GROUP PLC,Financial Services,True
759828,JHI,JOHN HANCOCK INVESTORS TRUST,Financial Services,True
1159152,JHIUF,James Hardie Industries plc,Basic Materials,True
2045489,JHKC,JuHe KC Holdings Ltd,,True
759866,JHS,JOHN HANCOCK INCOME SECURITIES TRUST,Financial Services,True
1159152,JHX,James Hardie Industries plc,Basic Materials,True
1687932,JILL,"J.Jill, Inc.",Consumer Cyclical,True
312070,JJCTF,BARCLAYS BANK PLC,,True
312070,JJETF,BARCLAYS BANK PLC,,True
312070,JJGTF,BARCLAYS BANK PLC,,True
785956,JJSF,J&J SNACK FOODS CORP,Consumer Defensive,True
779152,JKHY,JACK HENRY & ASSOCIATES INC,Technology,True
1481513,JKS,"JinkoSolar Holding Co., Ltd.",Technology,True
860543,JKSM,Jacksam Corp,Industrials,True
1948436,JL,J-Long Group Ltd,Consumer Cyclical,True
1037976,JLL,JONES LANG LASALLE INC,Real Estate,True
1472215,JLS,Nuveen Mortgage & Income Fund/MA/,Financial Services,True
1756708,JMIA,Jumia Technologies AG,Consumer Cyclical,True
838131,JMM,Nuveen Multi-Market Income Fund,Financial Services,True
1710482,JMSB,"John Marshall Bancorp, Inc.",Financial Services,True
889353,JMTM,James Maritime Holdings Inc.,,True
200406,JNJ,JOHNSON & JOHNSON,Healthcare,True
1043604,JNPR,JUNIPER NETWORKS INC,Technology,True
1805526,JNVR,Janover Inc.,Technology,True
40570,JOB,GEE Group Inc.,Industrials,True
1819848,JOBY,"Joby Aviation, Inc.",Industrials,True
1819848,JOBY-WT,"Joby Aviation, Inc.",,True
1907425,JOCM,JOCOM HOLDINGS CORP.,Technology,True
745308,JOE,ST JOE Co,Real Estate,True
859796,JOF,JAPAN SMALLER CAPITALIZATION FUND INC,Financial Services,True
788329,JOUT,JOHNSON OUTDOORS INC,Consumer Cyclical,True
1216583,JPC,Nuveen Preferred & Income Opportunities Fund,Financial Services,True
1506814,JPEX,JPX Global Inc.,Industrials,True
1547994,JPI,Nuveen Preferred Securities & Income Opportunities Fund,Financial Services,True
19617,JPM,JPMORGAN CHASE & CO,Financial Services,True
19617,JPM-PC,JPMORGAN CHASE & CO,Financial Services,True
19617,JPM-PD,JPMORGAN CHASE & CO,Financial Services,True
19617,JPM-PJ,JPMORGAN CHASE & CO,Financial Services,True
19617,JPM-PK,JPMORGAN CHASE & CO,Financial Services,True
19617,JPM-PL,JPMORGAN CHASE & CO,Financial Services,True
19617,JPM-PM,JPMORGAN CHASE & CO,Financial Services,True
1061612,JPOTF,Jackpot Digital Inc.,Consumer Cyclical,True
1616291,JPPYY,Jupai Holdings Ltd,Financial Services,True
1600520,JPXGY,"Japan Exchange Group, Inc./ADR",Financial Services,True
1227476,JQC,Nuveen Credit Strategies Income Fund,Financial Services,True
1539337,JRI,Nuveen Real Asset Income & Growth Fund,Financial Services,True
1297830,JRJCY,China Finance Online Co. LTD,Financial Services,True
1158289,JRS,NUVEEN REAL ESTATE INCOME FUND,Financial Services,True
1696558,JRSH,"Jerash Holdings (US), Inc.",Consumer Cyclical,True
1597892,JRSS,JRSIS HEALTH CARE Corp,Consumer Cyclical,True
1620459,JRVR,"James River Group Holdings, Ltd.",Financial Services,True
1083522,JSDA,JONES SODA CO,Consumer Defensive,True
1475430,JSHG,JOSHUA GOLD RESOURCES INC,Basic Materials,True
1593538,JSM,NAVIENT CORP,,True
1788028,JSPR,"Jasper Therapeutics, Inc.",Healthcare,True
1788028,JSPRW,"Jasper Therapeutics, Inc.",Healthcare,True
1861622,JTAI,Jet.AI Inc.,Technology,True
1472033,JTGEY,"Citibank,N.A./ADR",,True
1472033,JTGLF,"Citibank,N.A./ADR",,True
1792627,JTKWY,Just Eat Takeaway.com N.V.,Consumer Cyclical,True
1897087,JUNE,Junee Ltd,Industrials,True
1679628,JUNS,"JUPITER NEUROSCIENCES, INC.",Healthcare,True
1684688,JUPGF,Jupiter Gold Corp,Basic Materials,True
1909747,JUSHF,Jushi Holdings Inc.,Healthcare,True
1778651,JUVAF,JUVA LIFE INC./Canada,Healthcare,True
714712,JUVF,JUNIATA VALLEY FINANCIAL CORP,Financial Services,True
1007019,JVA,COFFEE HOLDING CO INC,Consumer Defensive,True
1866001,JVSA,JVSPAC Acquisition Corp.,Financial Services,True
1866001,JVSAR,JVSPAC Acquisition Corp.,,True
1866001,JVSAU,JVSPAC Acquisition Corp.,Financial Services,True
1805594,JWEL,Jowell Global Ltd.,Consumer Cyclical,True
72333,JWN,NORDSTROM INC,Consumer Cyclical,True
1831359,JWSMF,Jaws Mustang Acquisition Corp,Financial Services,True
1831359,JWSUF,Jaws Mustang Acquisition Corp,Financial Services,True
1831359,JWSWF,Jaws Mustang Acquisition Corp,,True
1546383,JXJT,JX Luxventure Ltd,,True
1822993,JXN,Jackson Financial Inc.,Financial Services,True
1822993,JXN-PA,Jackson Financial Inc.,Financial Services,True
1938186,JYD,Jayud Global Logistics Ltd,Industrials,True
1612630,JYNT,JOINT Corp,Healthcare,True
1852440,JZ,Jianzhi Education Technology Group Co Ltd,Technology,True
1816172,JZXN,"Jiuzi Holdings, Inc.",Consumer Cyclical,True
55067,K,KELLANOVA,Consumer Defensive,True
1865468,KACL,Kairous Acquisition Corp. Ltd,Financial Services,True
1865468,KACLR,Kairous Acquisition Corp. Ltd,,True
1865468,KACLU,Kairous Acquisition Corp. Ltd,Financial Services,True
1865468,KACLW,Kairous Acquisition Corp. Ltd,,True
886346,KAI,KADANT INC,Industrials,True
1447126,KAIKY,Kawasaki Kisen Kaisha Ltd,Industrials,True
1447126,KAKKF,Kawasaki Kisen Kaisha Ltd,Industrials,True
1479419,KALA,"KALA BIO, Inc.",Healthcare,True
1909152,KALRQ,Kalera Public Ltd Co,Consumer Defensive,True
811596,KALU,KAISER ALUMINUM CORP,Basic Materials,True
1348911,KALV,"KalVista Pharmaceuticals, Inc.",Healthcare,True
1230058,KANP,KAANAPALI LAND LLC,Real Estate,True
1445283,KANT,"KINETA, INC./DE",Healthcare,True
1962011,KAPA,"Kairos Pharma, LTD.",Healthcare,True
1395942,KAR,"OPENLANE, Inc.",Consumer Cyclical,True
1828102,KARO,Karooooo Ltd.,Technology,True
1729637,KARX,Karbon-X Corp.,Communication Services,True
1474558,KATX,"KAT EXPLORATION, INC.",Basic Materials,True
1762239,KAVL,"Kaival Brands Innovations Group, Inc.",Consumer Defensive,True
1530746,KAYS,"Kaya Holdings, Inc.",Healthcare,True
1445930,KB,KB Financial Group Inc.,Financial Services,True
1747172,KBDC,"Kayne Anderson BDC, Inc.",Financial Services,True
795266,KBH,KB HOME,Consumer Cyclical,True
1413119,KBLB,"Kraig Biocraft Laboratories, Inc",Basic Materials,True
1729750,KBNT,"Kubient, Inc.",Technology,True
1357615,KBR,"KBR, INC.",Industrials,True
1482430,KBSR,"KBS Real Estate Investment Trust III, Inc.",Real Estate,True
2014254,KBSX,FST Corp.,Basic Materials,True
1795589,KC,Kingsoft Cloud Holdings Ltd,Technology,True
1795589,KCLHF,Kingsoft Cloud Holdings Ltd,,True
1696025,KCRD,"Kindcard, Inc.",Technology,True
1867072,KD,"Kyndryl Holdings, Inc.",Technology,True
1049011,KDCE,KID CASTLE EDUCATIONAL CORP,Industrials,True
1946573,KDLY,"Kindly MD, Inc.",Healthcare,True
1946573,KDLYW,"Kindly MD, Inc.",Healthcare,True
1318482,KDOZF,KIDOZ INC.,Communication Services,True
1418135,KDP,Keurig Dr Pepper Inc.,Consumer Defensive,True
1606757,KE,"Kimball Electronics, Inc.",Industrials,True
884380,KEGS,"1812 Brewing Company, Inc.",Financial Services,True
55135,KELYA,KELLY SERVICES INC,Industrials,True
55135,KELYB,KELLY SERVICES INC,Industrials,True
1611005,KEN,Kenon Holdings Ltd.,Utilities,True
55234,KENS,KENILWORTH SYSTEMS CORP,Consumer Cyclical,True
887225,KEP,KOREA ELECTRIC POWER CORP,Utilities,True
55529,KEQU,KEWAUNEE SCIENTIFIC CORP /DE/,Consumer Cyclical,True
56047,KEX,KIRBY CORP,Industrials,True
91576,KEY,KEYCORP /NEW/,Financial Services,True
91576,KEY-PI,KEYCORP /NEW/,Financial Services,True
91576,KEY-PJ,KEYCORP /NEW/,Financial Services,True
91576,KEY-PK,KEYCORP /NEW/,Financial Services,True
91576,KEY-PL,KEYCORP /NEW/,Financial Services,True
1601046,KEYS,"Keysight Technologies, Inc.",Technology,True
748691,KF,KOREA FUND INC,Financial Services,True
1297341,KFFB,Kentucky First Federal Bancorp,Financial Services,True
2029976,KFII,K&F GROWTH ACQUISITION CORP. II,Financial Services,True
930420,KFRC,KFORCE INC,Industrials,True
1072627,KFS,KINGSWAY FINANCIAL SERVICES INC,Consumer Cyclical,True
56679,KFY,KORN FERRY,Industrials,True
701818,KGC,KINROSS GOLD CORP,Basic Materials,True
701818,KGCRF,KINROSS GOLD CORP,,True
1477081,KGEI,Kolibri Global Energy Inc.,Energy,True
1802546,KGKG,"KONA GOLD BEVERAGE, INC.",Consumer Defensive,True
1593773,KGNR,AMJ Global Technology,,True
1767042,KGS,"Kodiak Gas Services, Inc.",Energy,True
1637459,KHC,Kraft Heinz Co,Consumer Defensive,True
1909770,KHOB,KHEOBA CORP.,Consumer Cyclical,True
1425450,KIDS,ORTHOPEDIATRICS CORP,Healthcare,True
2022308,KIDZ,"Classover Holdings, Inc.",Consumer Defensive,True
1446656,KIKOF,Kikkoman Corp,Consumer Defensive,True
1446656,KIKOY,Kikkoman Corp,Consumer Defensive,True
879101,KIM,KIMCO REALTY CORP,Real Estate,True
879101,KIM-PL,KIMCO REALTY CORP,Real Estate,True
879101,KIM-PM,KIMCO REALTY CORP,Real Estate,True
879101,KIM-PN,KIMCO REALTY CORP,Real Estate,True
1846069,KIND,"Nextdoor Holdings, Inc.",Communication Services,True
33992,KINS,"KINGSTONE COMPANIES, INC.",Financial Services,True
1515940,KIO,KKR Income Opportunities Fund,Financial Services,True
1161814,KIQSF,KELSO TECHNOLOGIES INC,Industrials,True
1056285,KIRK,"KIRKLAND'S, INC",Consumer Cyclical,True
1608092,KITL,Kisses From Italy Inc.,Consumer Cyclical,True
1849820,KITT,"Nauticus Robotics, Inc.",Industrials,True
1849820,KITTW,"Nauticus Robotics, Inc.",Industrials,True
1001474,KKPNF,KONINKLIJKE KPN N V,,True
1001474,KKPNY,KONINKLIJKE KPN N V,,True
1404912,KKR,KKR & Co. Inc.,,True
1404912,KKRS,KKR & Co. Inc.,,True
319201,KLAC,KLA CORP,,True
1873529,KLC,"KinderCare Learning Companies, Inc.",,True
1752474,KLDI,KLDiscovery Inc.,,True
1752474,KLDIW,KLDiscovery Inc.,,True
1751299,KLDO,"Kaleido Biosciences, Inc.",,True
1959348,KLG,WK Kellogg Co,,True
56978,KLIC,KULICKE & SOFFA INDUSTRIES INC,,True
1110607,KLNG,"Koil Energy Solutions, Inc.",,True
1907223,KLTO,"Klotho Neurosciences, Inc.",,True
1907223,KLTOW,"Klotho Neurosciences, Inc.",,True
1432133,KLTR,KALTURA INC,,True
1738827,KLXE,"KLX Energy Services Holdings, Inc.",,True
1372114,KLYG,"Kelyniam Global, Inc.",,True
55785,KMB,KIMBERLY CLARK CORP,,True
1567529,KMDA,KAMADA LTD,,True
1935033,KMFG,KEEMO Fashion Group Ltd,,True
1506307,KMI,"KINDER MORGAN, INC.",,True
860748,KMPB,KEMPER Corp,,True
860748,KMPR,KEMPER Corp,,True
55242,KMT,KENNAMETAL INC,,True
1170010,KMX,CARMAX INC,,True
2003770,KMYGY,"Kumyang Co., Ltd./ADR",,True
1587523,KN,Knowles Corp,,True
1720250,KNDI,"Kandi Technologies Group, Inc.",,True
1955520,KNF,Knife River Corp,,True
1191832,KNGRF,Kingsmen Resources Ltd.,,True
1696195,KNIT,KINETIC GROUP INC.,,True
1564180,KNOP,KNOT Offshore Partners LP,,True
1108248,KNOS,KRONOS ADVANCED TECHNOLOGIES INC,,True
1982960,KNRX,KNOREX LTD.,,True
1730430,KNSA,"Kiniksa Pharmaceuticals International, plc",,True
1669162,KNSL,"Kinsale Capital Group, Inc.",,True
1692787,KNTK,Kinetik Holdings Inc.,,True
1074828,KNW,"KNOW LABS, INC.",,True
1492691,KNX,Knight-Swift Transportation Holdings Inc.,,True
21344,KO,COCA COLA CO,,True
897078,KOAN,"Resonate Blends, Inc.",Healthcare,True
1468748,KOD,Kodiak Sciences Inc.,Healthcare,True
31235,KODK,EASTMAN KODAK CO,Industrials,True
910631,KOF,COCA COLA FEMSA SAB DE CV,Consumer Defensive,True
1415311,KOLD,ProShares Trust II,,True
1315257,KOP,Koppers Holdings Inc.,Basic Materials,True
771266,KOPN,KOPIN CORP,Technology,True
1855457,KORE,"KORE Group Holdings, Inc.",Communication Services,True
1855457,KORGW,"KORE Group Holdings, Inc.",Communication Services,True
1509991,KOS,Kosmos Energy Ltd.,Energy,True
56701,KOSS,KOSS CORP,Technology,True
1532173,KOZAY,Koza Altin Isletmeleri A.S./ADR,Basic Materials,True
1502557,KPEA,Kun Peng International Ltd.,Consumer Cyclical,True
1372514,KPHMW,KIORA PHARMACEUTICALS INC,,True
1785424,KPLT,"Katapult Holdings, Inc.",Technology,True
1785424,KPLTW,"Katapult Holdings, Inc.",Technology,True
1372514,KPRX,KIORA PHARMACEUTICALS INC,Healthcare,True
1503802,KPTI,Karyopharm Therapeutics Inc.,Healthcare,True
56873,KR,KROGER CO,Consumer Defensive,True
1792581,KRBP,"Kiromic Biopharma, Inc.",,True
1025996,KRC,KILROY REALTY CORP,Real Estate,True
1631596,KREF,KKR Real Estate Finance Trust Inc.,Real Estate,True
1631596,KREF-PA,KKR Real Estate Finance Trust Inc.,Real Estate,True
774415,KRFG,OneSolution Technology Inc.,Industrials,True
1286043,KRG,KITE REALTY GROUP TRUST,Real Estate,True
1779476,KRKR,36Kr Holdings Inc.,Communication Services,True
704440,KRMD,"KORU Medical Systems, Inc.",Healthcare,True
1625791,KRNT,Kornit Digital Ltd.,Industrials,True
1617242,KRNY,Kearny Financial Corp.,Financial Services,True
1257640,KRO,KRONOS WORLDWIDE INC,Basic Materials,True
1741830,KRON,"Kronos Bio, Inc.",Healthcare,True
1664710,KROS,"Keros Therapeutics, Inc.",Healthcare,True
1657788,KRP,"Kimbell Royalty Partners, LP",Energy,True
1703647,KRRO,"Korro Bio, Inc.",Healthcare,True
1758021,KRT,Karat Packaging Inc.,Consumer Cyclical,True
1772177,KRUS,"KURA SUSHI USA, INC.",Consumer Cyclical,True
1711279,KRYS,"Krystal Biotech, Inc.",Healthcare,True
1600983,KSCP,"Knightscope, Inc.",Industrials,True
1945619,KSEZ,Kinetic Seas Inc.,Technology,True
1985487,KSPI,Joint Stock Co Kaspi.kz,Technology,True
885639,KSS,KOHLS Corp,Consumer Cyclical,True
892450,KT,KT CORP,Communication Services,True
1760965,KTB,"Kontoor Brands, Inc.",Consumer Cyclical,True
719733,KTCC,KEY TRONIC CORP,Technology,True
